name,category,latitude,longitude,city,borough,street,postal_code,state,region,review_rating,review_count,open_hours,open_hours_monday,open_hours_tuesday,open_hours_wednesday,open_hours_thursday,open_hours_friday,open_hours_saturday,price_range,open_hours_sunday,has_toilet,has_restaurant,wheelchair_accessible,good_for_kids,good_for_kids_birthday,has_parking,has_free_parking,requires_appointment,tickets_in_advance,outdoor_seating,delivery_available,dine_in,great_coffee,great_food,cash_only,google_maps_url,source,popularity_score,destination_id
DESA WISATA NGLANGGERAN,Tourist attraction,-7.842664,110.537828,Gunungkidul Regency,"Tawang, Ngoro-oro, Patuk","5G4Q+W48, Jl. Ngoro Ngoro Ombo",55862,Special Region of Yogyakarta,Yogyakarta,4.9,20,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/DESA+WISATA+NGLANGGERAN/data=!4m7!3m6!1s0x2e7a4f004aea2757:0x9e897879fc5316b3!8m2!3d-7.8426644!4d110.5378282!16s%2Fg%2F11wmqjp9n8!19sChIJVyfqSgBPei4RsxZT_Hl4iZ4?authuser=0&hl=en&rclk=1,google_maps,0.6921,0x2e7a4f004aea2757_0x9e897879fc5316b3
Desa Wisata Kebonagung Imogiri,Tourist attraction,-7.932493,110.368461,Bantul Regency,"Talaban, Kebon Agung, Imogiri",,55782,Special Region of Yogyakarta,Yogyakarta,4.6,132,Sen: 8.00 am–8.00 pm | Sel: 8.00 am–8.00 pm | Rab: 8.00 am–8.00 pm | Kam: 8.30 am–8.00 pm | Jum: 8.00 am–8.00 pm | Sab: 8.30 am–8.00 pm | Min: 8.00 am–8.00 pm,8.00 am–8.00 pm,8.00 am–8.00 pm,8.00 am–8.00 pm,8.30 am–8.00 pm,8.00 am–8.00 pm,8.30 am–8.00 pm,,8.00 am–8.00 pm,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,https://www.google.com/maps/place/Desa+Wisata+Kebonagung+Imogiri/data=!4m7!3m6!1s0x2e7a551b479e339b:0x273dfe1a78d3b4d5!8m2!3d-7.9324935!4d110.3684608!16s%2Fg%2F11bc7tg5vq!19sChIJmzOeRxtVei4R1bTTeBr-PSc?authuser=0&hl=en&rclk=1,google_maps,0.7216,0x2e7a551b479e339b_0x273dfe1a78d3b4d5
Wisata Kali Gajah Wong Mrican Giwangan,Tourist attraction,-7.831134,110.394185,Yogyakarta City,"Mrican, Giwangan, Umbulharjo",599V+GMV,55163,Special Region of Yogyakarta,Yogyakarta,4.6,3091,Setiap hari: 6.00 am–9.00 pm,6.00 am–9.00 pm,6.00 am–9.00 pm,6.00 am–9.00 pm,6.00 am–9.00 pm,6.00 am–9.00 pm,6.00 am–9.00 pm,,6.00 am–9.00 pm,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Wisata+Kali+Gajah+Wong+Mrican+Giwangan/data=!4m7!3m6!1s0x2e7a571c6efb47ad:0x9f88b30f2819abae!8m2!3d-7.8311337!4d110.3941846!16s%2Fg%2F11c5bhfs47!19sChIJrUf7bhxXei4RrqsZKA-ziJ8?authuser=0&hl=en&rclk=1,google_maps,0.8312,0x2e7a571c6efb47ad_0x9f88b30f2819abae
Pulewulung Tourism Village,Tourist attraction,-7.625519,110.368864,Sleman Regency,"Wonosari, Bangun Kerto, Turi",Jl. Agrowisata,55551,Special Region of Yogyakarta,Yogyakarta,4.5,216,Sen: 9.00 am–4.00 pm | Sel: 8.00 am–4.00 pm | Rab: 8.00 am–4.00 pm | Kam: 8.00 am–4.00 pm | Jum: 8.00 am–4.00 pm | Sab: 6.00 am–5.00 pm | Min: 6.00 am–5.00 pm,9.00 am–4.00 pm,8.00 am–4.00 pm,8.00 am–4.00 pm,8.00 am–4.00 pm,8.00 am–4.00 pm,6.00 am–5.00 pm,,6.00 am–5.00 pm,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pulewulung+Tourism+Village/data=!4m7!3m6!1s0x2e7a607a12428539:0x6d099c77543608ee!8m2!3d-7.6255185!4d110.3688638!16s%2Fg%2F11g72fcz42!19sChIJOYVCEnpgei4R7gg2VHecCW0?authuser=0&hl=en&rclk=1,google_maps,0.7268,0x2e7a607a12428539_0x6d099c77543608ee
Desa Wisata PUTON,Tourist attraction,-7.90396,110.380413,Bantul Regency,"Puton, Trimulyo, Jetis",39WJ+C57,55781,Special Region of Yogyakarta,Yogyakarta,4.3,22,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Desa+Wisata+PUTON/data=!4m7!3m6!1s0x2e7a552771ba446b:0xa3258f76b47c4640!8m2!3d-7.90396!4d110.3804128!16s%2Fg%2F11g0y0zkd1!19sChIJa0S6cSdVei4RQEZ8tHaPJaM?authuser=0&hl=en&rclk=1,google_maps,0.6234,0x2e7a552771ba446b_0xa3258f76b47c4640
Desa Wisata Babakan - Dewisaba,Tourist attraction,-7.975476,110.225203,Yogyakarta,,,,Special Region of Yogyakarta,Yogyakarta,5.0,17,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Desa+Wisata+Babakan+-+Dewisaba/data=!4m7!3m6!1s0x2e7b03bb7b7d80df:0xa70ea70fdf059172!8m2!3d-7.9754758!4d110.225203!16s%2Fg%2F11kbwlyvtf!19sChIJ34B9e7sDey4RcpEF3w-nDqc?authuser=0&hl=en&rclk=1,google_maps,0.6984,0x2e7b03bb7b7d80df_0xa70ea70fdf059172
Sangurejo Tourism Village,Tourist attraction,-7.647807,110.376161,Sleman Regency,"Sangurejo, Wono Kerto, Turi",993G+69J,55551,Special Region of Yogyakarta,Yogyakarta,4.7,130,Sen: 6.30 am–9.00 pm | Sel: 6.30 am–9.00 pm | Rab: 6.30 am–9.00 pm | Kam: 6.30 am–9.00 pm | Jum: 6.30 am–9.00 pm | Sab: 6.30 am–9.30 pm | Min: 6.30 am–9.00 pm,6.30 am–9.00 pm,6.30 am–9.00 pm,6.30 am–9.00 pm,6.30 am–9.00 pm,6.30 am–9.00 pm,6.30 am–9.30 pm,,6.30 am–9.00 pm,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Sangurejo+Tourism+Village/data=!4m7!3m6!1s0x2e7a5fcb7208b3f7:0x5f3ba75243827325!8m2!3d-7.6478072!4d110.3761608!16s%2Fg%2F11bzwqxb6n!19sChIJ97MIcstfei4RJXOCQ1KnO18?authuser=0&hl=en&rclk=1,google_maps,0.7331,0x2e7a5fcb7208b3f7_0x5f3ba75243827325
Pusat Oleh-oleh Jogja,,-7.803349,110.356152,Yogyakarta,,,,Special Region of Yogyakarta,Yogyakarta,4.7,11,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pusat+Oleh-oleh+Jogja/data=!4m7!3m6!1s0x2e7a578cc2121d0f:0x6e5039b3ecf5ac21!8m2!3d-7.8033491!4d110.3561517!16s%2Fg%2F11thk4834w!19sChIJDx0SwoxXei4RIaz17LM5UG4?authuser=0&hl=en&rclk=1,google_maps,0.6473,0x2e7a578cc2121d0f_0x6e5039b3ecf5ac21
Pusat Oleh - Oleh Terlengkap,Souvenir store,-7.805191,110.360353,Yogyakarta City,"Kadipaten, Kraton",Jl. Ngasem No.8,55132,Special Region of Yogyakarta,Yogyakarta,4.5,124,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pusat+Oleh+-+Oleh+Terlengkap/data=!4m7!3m6!1s0x2e7a578dde7f1329:0x76945642e488661d!8m2!3d-7.805191!4d110.3603533!16s%2Fg%2F11jk6kmz5v!19sChIJKRN_3o1Xei4RHWaI5EJWlHY?authuser=0&hl=en&rclk=1,google_maps,0.7075,0x2e7a578dde7f1329_0x76945642e488661d
Krisna Oleh-Oleh Nusantara Jogja,Gift shop,-7.793339,110.366856,Yogyakarta City,"Suryatmajan, Danurejan",Mataram St No.31,55213,Special Region of Yogyakarta,Yogyakarta,4.7,914,Setiap hari: 9.00 am–10.00 pm,9.00 am–10.00 pm,9.00 am–10.00 pm,9.00 am–10.00 pm,9.00 am–10.00 pm,9.00 am–10.00 pm,9.00 am–10.00 pm,,9.00 am–10.00 pm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Krisna+Oleh-Oleh+Nusantara+Jogja/data=!4m7!3m6!1s0x2e7a59004fc8ee3f:0x62f833426761746b!8m2!3d-7.7933389!4d110.3668564!16s%2Fg%2F11vxygq6mt!19sChIJP-7ITwBZei4Ra3RhZ0Iz-GI?authuser=0&hl=en&rclk=1,google_maps,0.8009,0x2e7a59004fc8ee3f_0x62f833426761746b
Beringharjo Traditional Market,Market,-7.79884,110.365766,Yogyakarta City,"Ngupasan, Gondomanan",Jl. Margo Mulyo No.16,55122,Special Region of Yogyakarta,Yogyakarta,4.6,90059,Setiap hari: 8.30 am–9.00 pm,8.30 am–9.00 pm,8.30 am–9.00 pm,8.30 am–9.00 pm,8.30 am–9.00 pm,8.30 am–9.00 pm,8.30 am–9.00 pm,,8.30 am–9.00 pm,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Beringharjo+Traditional+Market/data=!4m7!3m6!1s0x2e7af7fe02ca3761:0x39ebbc4df90b410c!8m2!3d-7.7988399!4d110.3657657!16s%2Fg%2F120spzl7!19sChIJYTfKAv73ei4RDEEL-U286zk?authuser=0&hl=en&rclk=1,google_maps,0.9484,0x2e7af7fe02ca3761_0x39ebbc4df90b410c
Jogja Pasaraya,Souvenir store,-7.794994,110.365345,Yogyakarta City,"Sosromenduran, Gedong Tengen",Jl. Malioboro No.39,55271,Special Region of Yogyakarta,Yogyakarta,4.8,258,Sen: 9.00 am–10.00 pm | Sel: 9.00 am–10.00 pm | Rab: 9.00 am–10.00 pm | Kam: 9.00 am–10.00 pm | Jum: 8.00 am–11.00 pm | Sab: 7.00 am–11.00 pm | Min: 7.00 am–10.00 pm,9.00 am–10.00 pm,9.00 am–10.00 pm,9.00 am–10.00 pm,9.00 am–10.00 pm,8.00 am–11.00 pm,7.00 am–11.00 pm,,7.00 am–10.00 pm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.google.com/maps/place/Jogja+Pasaraya/data=!4m7!3m6!1s0x2e7a59779366cb35:0x3aafac9b4832206c!8m2!3d-7.7949938!4d110.3653446!16s%2Fg%2F11kgr0n7sw!19sChIJNctmk3dZei4RbCAySJusrzo?authuser=0&hl=en&rclk=1,google_maps,0.7689,0x2e7a59779366cb35_0x3aafac9b4832206c
Oleh Oleh Jogja,Souvenir store,-7.793171,110.365526,Yogyakarta City,"Sosromenduran, Gedong Tengen","Malioboro Mall, Toko VILLA, Jl. Malioboro No.101, RW.001",55271,Special Region of Yogyakarta,Yogyakarta,4.5,18,Setiap hari: 9.00 am–9.00 pm,9.00 am–9.00 pm,9.00 am–9.00 pm,9.00 am–9.00 pm,9.00 am–9.00 pm,9.00 am–9.00 pm,9.00 am–9.00 pm,,9.00 am–9.00 pm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.google.com/maps/place/Oleh+Oleh+Jogja/data=!4m7!3m6!1s0x2e7a582633dec295:0x8d7cddebc8d3b8f5!8m2!3d-7.793171!4d110.3655261!16s%2Fg%2F11g6xr9m0d!19sChIJlcLeMyZYei4R9bjTyOvdfI0?authuser=0&hl=en&rclk=1,google_maps,0.6404,0x2e7a582633dec295_0x8d7cddebc8d3b8f5
Pusat Oleh-Oleh,Souvenir store,-7.792588,110.366592,Yogyakarta City,"Suryatmajan, Danurejan",Jl. Perwakilan No.21,55213,Special Region of Yogyakarta,Yogyakarta,4.5,13,Setiap hari: 8.00 am–9.30 pm,8.00 am–9.30 pm,8.00 am–9.30 pm,8.00 am–9.30 pm,8.00 am–9.30 pm,8.00 am–9.30 pm,8.00 am–9.30 pm,,8.00 am–9.30 pm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pusat+Oleh-Oleh/data=!4m7!3m6!1s0x2e7a58289c4c7c19:0x90bf3e3bd6d7021b!8m2!3d-7.7925876!4d110.3665921!16s%2Fg%2F1pzr_74yh!19sChIJGXxMnChYei4RGwLX1js-v5A?authuser=0&hl=en&rclk=1,google_maps,0.6291,0x2e7a58289c4c7c19_0x90bf3e3bd6d7021b
Teras Malioboro 1,Shopping mall,-7.798867,110.364775,Yogyakarta City,"Ngupasan, Gondomanan",Jl. Margo Mulyo,55122,Special Region of Yogyakarta,Yogyakarta,4.6,4685,Setiap hari: 6.00 am–11.00 pm,6.00 am–11.00 pm,6.00 am–11.00 pm,6.00 am–11.00 pm,6.00 am–11.00 pm,6.00 am–11.00 pm,6.00 am–11.00 pm,,6.00 am–11.00 pm,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Teras+Malioboro+1/data=!4m7!3m6!1s0x2e7a57303abb8e6b:0x3b5dfe4d6c5abdf7!8m2!3d-7.7988669!4d110.3647751!16s%2Fg%2F11snn8lgv2!19sChIJa467OjBXei4R971abE3-XTs?authuser=0&hl=en&rclk=1,google_maps,0.8457,0x2e7a57303abb8e6b_0x3b5dfe4d6c5abdf7
Bakpia - Batik Wong Jogja,Shopping mall,-7.790974,110.353394,Yogyakarta City,Tegalrejo,Jl. HOS Cokroaminoto No.149,55244,Special Region of Yogyakarta,Yogyakarta,4.6,3315,Sen: 8.00 am–9.00 pm | Sel: 8.00 am–9.00 pm | Rab: 8.00 am–9.00 pm | Kam: 8.00 am–9.00 pm | Jum: 8.00 am–9.00 pm | Sab: 7.30 am–10.00 pm | Min: 7.30 am–10.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,7.30 am–10.00 pm,,7.30 am–10.00 pm,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Bakpia+-+Batik+Wong+Jogja/data=!4m7!3m6!1s0x2e7a5818b14eeda1:0x4cf80887f0f34dc1!8m2!3d-7.7909742!4d110.3533944!16s%2Fg%2F11gfgm6x56!19sChIJoe1OsRhYei4RwU3z8IcI-Ew?authuser=0&hl=en&rclk=1,google_maps,0.8336,0x2e7a5818b14eeda1_0x4cf80887f0f34dc1
Pusat Oleh-oleh Wong Jogja,Gift shop,-7.791047,110.353517,Yogyakarta City,Tegalrejo,Jl. HOS Cokroaminoto No.26,60245,Special Region of Yogyakarta,Yogyakarta,4.5,36,Sen: 8.00 am–9.00 pm | Sel: 8.00 am–9.00 pm | Rab: 8.00 am–9.00 pm | Kam: 8.00 am–9.00 pm | Jum: 8.00 am–9.00 pm | Sab: 7.30 am–10.00 pm | Min: 7.30 am–10.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,7.30 am–10.00 pm,,7.30 am–10.00 pm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pusat+Oleh-oleh+Wong+Jogja/data=!4m7!3m6!1s0x2e7a59ea8d29bab5:0xa6923e6f03e846b1!8m2!3d-7.7910466!4d110.3535175!16s%2Fg%2F11fghlwxc9!19sChIJtbopjepZei4RsUboA28-kqY?authuser=0&hl=en&rclk=1,google_maps,0.6645,0x2e7a59ea8d29bab5_0xa6923e6f03e846b1
Pusat Oleh Oleh Khas Jogja,,-7.794091,110.365557,Yogyakarta,,,,Special Region of Yogyakarta,Yogyakarta,5.0,1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pusat+Oleh+Oleh+Khas+Jogja/data=!4m7!3m6!1s0x2e7a5827cf4ff593:0xd5a5227d19048ad6!8m2!3d-7.7940909!4d110.3655572!16s%2Fg%2F11wwx22tzt!19sChIJk_VPzydYei4R1ooEGX0ipdU?authuser=0&hl=en&rclk=1,google_maps,0.6,0x2e7a5827cf4ff593_0xd5a5227d19048ad6
Kampoeng Ketandan Yogyakarta(Chinatown),Shopping mall,-7.79741,110.365796,Yogyakarta City,"Ngupasan, Gondomanan","6938+28M, Jl. Ketandan Kulon",55122,Special Region of Yogyakarta,Yogyakarta,4.6,626,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Kampoeng+Ketandan+Yogyakarta%28Chinatown%29/data=!4m7!3m6!1s0x2e7a57886adfcafd:0x7b991051e36a4ec2!8m2!3d-7.7974097!4d110.3657958!16s%2Fg%2F11cs9cks2_!19sChIJ_crfaohXei4Rwk5q41EQmXs?authuser=0&hl=en&rclk=1,google_maps,0.7757,0x2e7a57886adfcafd_0x7b991051e36a4ec2
Toko Oleh2 Kembang Gulo,Gift shop,-7.79727,110.365433,Yogyakarta City,"Ngupasan, Gondomanan",Jl. Margo Mulyo No.78,55122,Special Region of Yogyakarta,Yogyakarta,4.3,17,Setiap hari: 8.00 am–10.00 pm,8.00 am–10.00 pm,8.00 am–10.00 pm,8.00 am–10.00 pm,8.00 am–10.00 pm,8.00 am–10.00 pm,8.00 am–10.00 pm,,8.00 am–10.00 pm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Toko+Oleh2+Kembang+Gulo/data=!4m7!3m6!1s0x2e7a578814e88af9:0xffb7edc38845b9e!8m2!3d-7.7972698!4d110.3654327!16s%2Fg%2F11c0p_h948!19sChIJ-YroFIhXei4RnluEONx--w8?authuser=0&hl=en&rclk=1,google_maps,0.6144,0x2e7a578814e88af9_0xffb7edc38845b9e
Pusat Oleh oleh Bakpia Pathok 145,Shopping mall,-7.801896,110.391676,Yogyakarta City,"Muja Muju, Umbulharjo",Jl. Kusumanegara No.133-151,55165,Special Region of Yogyakarta,Yogyakarta,4.8,60,Setiap hari: 7.35 am–8.30 pm,7.35 am–8.30 pm,7.35 am–8.30 pm,7.35 am–8.30 pm,7.35 am–8.30 pm,7.35 am–8.30 pm,7.35 am–8.30 pm,,7.35 am–8.30 pm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pusat+Oleh+oleh+Bakpia+Pathok+145/data=!4m7!3m6!1s0x2e7a5764db7b9a7f:0x265e9f69701ed780!8m2!3d-7.8018964!4d110.391676!16s%2Fg%2F11gdyw_c56!19sChIJf5p722RXei4RgNcecGmfXiY?authuser=0&hl=en&rclk=1,google_maps,0.7183,0x2e7a5764db7b9a7f_0x265e9f69701ed780
Toko Oleh-oleh Podjok Wisata,Shopping mall,-7.786494,110.366837,Yogyakarta City,"Gowongan, Jetis",Jl. Margo Utomo No.22,55233,Special Region of Yogyakarta,Yogyakarta,4.8,16,Setiap hari: 8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,,8.00 am–9.00 pm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Toko+Oleh-oleh+Podjok+Wisata/data=!4m7!3m6!1s0x2e7a5961c2969963:0x73fedf7c39372a74!8m2!3d-7.7864943!4d110.3668374!16s%2Fg%2F11h00d0yrz!19sChIJY5mWwmFZei4RdCo3OXzf_nM?authuser=0&hl=en&rclk=1,google_maps,0.6723,0x2e7a5961c2969963_0x73fedf7c39372a74
Teras Malioboro 2,Souvenir store,-7.797881,110.365422,Yogyakarta City,"Suryatmajan, Danurejan",Jl. Malioboro No.56,55212,Special Region of Yogyakarta,Yogyakarta,4.6,1298,Setiap hari: 7.00 am–11.00 pm,7.00 am–11.00 pm,7.00 am–11.00 pm,7.00 am–11.00 pm,7.00 am–11.00 pm,7.00 am–11.00 pm,7.00 am–11.00 pm,,7.00 am–11.00 pm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.google.com/maps/place/Teras+Malioboro+2/data=!4m7!3m6!1s0x2e7a59d12bac465f:0xf4ab2cd6e2c0288c!8m2!3d-7.7978809!4d110.365422!16s%2Fg%2F11rpdng8p1!19sChIJX0asK9FZei4RjCjA4tYsq_Q?authuser=0&hl=en&rclk=1,google_maps,0.8011,0x2e7a59d12bac465f_0xf4ab2cd6e2c0288c
Kampoeng Jogja,Souvenir store,-7.793273,110.365673,Yogyakarta City,"Sosromenduran, Gedong Tengen",Jl. Malioboro No.99,55271,Special Region of Yogyakarta,Yogyakarta,4.7,112,Sen: 9.00 am–10.00 pm | Sel: 9.00 am–10.00 pm | Rab: 9.00 am–10.00 pm | Kam: 9.00 am–10.00 pm | Jum: 9.00 am–11.00 pm | Sab: 8.00 am–11.00 pm | Min: 8.00 am–10.00 pm,9.00 am–10.00 pm,9.00 am–10.00 pm,9.00 am–10.00 pm,9.00 am–10.00 pm,9.00 am–11.00 pm,8.00 am–11.00 pm,,8.00 am–10.00 pm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.google.com/maps/place/Kampoeng+Jogja/data=!4m7!3m6!1s0x2e7a58262e195189:0xd0488f1eddc4dd52!8m2!3d-7.7932731!4d110.3656728!16s%2Fg%2F1pzx8svxg!19sChIJiVEZLiZYei4RUt3E3R6PSNA?authuser=0&hl=en&rclk=1,google_maps,0.7279,0x2e7a58262e195189_0xd0488f1eddc4dd52
Galeria Mall Yogyakarta,Shopping mall,-7.782414,110.378809,Yogyakarta City,"Terban, Gondokusuman",Jl. Jend. Sudirman No.99-101,55223,Special Region of Yogyakarta,Yogyakarta,4.5,24837,Sen: 10.00 am–9.30 pm | Sel: 10.00 am–9.30 pm | Rab: 10.00 am–9.30 pm | Kam: 10.00 am–9.30 pm | Jum: 10.00 am–9.30 pm | Sab: 10.00 am–10.00 pm | Min: 10.00 am–10.00 pm,10.00 am–9.30 pm,10.00 am–9.30 pm,10.00 am–9.30 pm,10.00 am–9.30 pm,10.00 am–9.30 pm,10.00 am–10.00 pm,,10.00 am–10.00 pm,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Galeria+Mall+Yogyakarta/data=!4m7!3m6!1s0x2e7a58318198e939:0xb6283ff15225c290!8m2!3d-7.7824145!4d110.3788089!16s%2Fg%2F1239jmzy!19sChIJOemYgTFYei4RkMIlUvE_KLY?authuser=0&hl=en&rclk=1,google_maps,0.8916,0x2e7a58318198e939_0xb6283ff15225c290
bakpia Pathok 447,Shopping mall,-7.79656,110.357202,Yogyakarta City,Ngampilan,"Gang Muzakir kampung Mertolulutan, Jl. Bhayangkara Ng 1 Jl. Letjen Suprapto No.447",55261,Special Region of Yogyakarta,Yogyakarta,4.9,36,Setiap hari: 10.00 am–11.00 pm,10.00 am–11.00 pm,10.00 am–11.00 pm,10.00 am–11.00 pm,10.00 am–11.00 pm,10.00 am–11.00 pm,10.00 am–11.00 pm,,10.00 am–11.00 pm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/bakpia+Pathok+447/data=!4m7!3m6!1s0x2e7a5820789e8a2f:0x92339f9173ac492a!8m2!3d-7.79656!4d110.3572021!16s%2Fg%2F11dzxck54r!19sChIJL4qeeCBYei4RKkmsc5GfM5I?authuser=0&hl=en&rclk=1,google_maps,0.7125,0x2e7a5820789e8a2f_0x92339f9173ac492a
Bakpia Pathok 25 Ngasem Jaya,Shopping mall,-7.805169,110.360325,Yogyakarta City,"Kadipaten, Kraton",Jl. Ngasem No.8,55132,Special Region of Yogyakarta,Yogyakarta,4.5,6729,Setiap hari: 6.00 am–11.00 pm,6.00 am–11.00 pm,6.00 am–11.00 pm,6.00 am–11.00 pm,6.00 am–11.00 pm,6.00 am–11.00 pm,6.00 am–11.00 pm,,6.00 am–11.00 pm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Bakpia+Pathok+25+Ngasem+Jaya/data=!4m7!3m6!1s0x2e7a578dd9344af5:0x245cbe4c810a71df!8m2!3d-7.8051687!4d110.3603248!16s%2Fg%2F11c1nf796c!19sChIJ9Uo02Y1Xei4R33EKgUy-XCQ?authuser=0&hl=en&rclk=1,google_maps,0.8462,0x2e7a578dd9344af5_0x245cbe4c810a71df
Bakpia Pathok 25 Ongko Joyo,Shopping mall,-7.797724,110.358647,Yogyakarta City,Ngampilan,Jl. Karel Sasuit Tubun No.65,55261,Special Region of Yogyakarta,Yogyakarta,4.6,641,Setiap hari: 6.00 am–10.00 pm,6.00 am–10.00 pm,6.00 am–10.00 pm,6.00 am–10.00 pm,6.00 am–10.00 pm,6.00 am–10.00 pm,6.00 am–10.00 pm,,6.00 am–10.00 pm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Bakpia+Pathok+25+Ongko+Joyo/data=!4m7!3m6!1s0x2e7a5775d40149db:0x54613a618d7b0c14!8m2!3d-7.7977241!4d110.358647!16s%2Fg%2F11sfrydv13!19sChIJ20kB1HVXei4RFAx7jWE6YVQ?authuser=0&hl=en&rclk=1,google_maps,0.7765,0x2e7a5775d40149db_0x54613a618d7b0c14
Bakpia Pathok 25 Wono Joyo,Shopping mall,-7.827611,110.439399,Sleman Regency,"Dawukan, Sendangtirto, Berbah",Wonosari St No.Km. 10,55573,Special Region of Yogyakarta,Yogyakarta,4.7,2042,Setiap hari: 7.00 am–9.30 pm,7.00 am–9.30 pm,7.00 am–9.30 pm,7.00 am–9.30 pm,7.00 am–9.30 pm,7.00 am–9.30 pm,7.00 am–9.30 pm,$$,7.00 am–9.30 pm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Bakpia+Pathok+25+Wono+Joyo/data=!4m7!3m6!1s0x2e7a57993ff3e691:0x84c4456fc8be7e8c!8m2!3d-7.8276109!4d110.4393993!16s%2Fg%2F11nmzz_hcw!19sChIJkebzP5lXei4RjH6-yG9FxIQ?authuser=0&hl=en&rclk=1,google_maps,0.8288,0x2e7a57993ff3e691_0x84c4456fc8be7e8c
BAKPIA PATHOK 25 PESAN ANTAR,Shopping mall,-7.797181,110.363663,Yogyakarta City,"Ngupasan, Gondomanan",,55122,Special Region of Yogyakarta,Yogyakarta,4.8,29,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/BAKPIA+PATHOK+25+PESAN+ANTAR/data=!4m7!3m6!1s0x2e7a5750ac12ebf7:0x54b71e070a5d1440!8m2!3d-7.7971813!4d110.3636629!16s%2Fg%2F11fmvjsl7l!19sChIJ9-sSrFBXei4RQBRdCgcet1Q?authuser=0&hl=en&rclk=1,google_maps,0.693,0x2e7a5750ac12ebf7_0x54b71e070a5d1440
